Choose a valid document filename.	दस्तावेज़ की फ़ाइल का सही नाम चुनें।	दस्तऐवजाच्या फाइलचे योग्य नाव निवडा.
Choose a valid role and language.	मान्य भूमिका और भाषा चुनें।	वैध भूमिका आणि भाषा निवडा.
Choose accept or dispute.	स्वीकृति या विवाद चुनें।	स्वीकृती किंवा विवाद निवडा.
Choose active or paused.	सक्रिय या रुकी हुई स्थिति चुनें।	सक्रिय किंवा थांबवलेली स्थिती निवडा.
Choose an available partner serving the collection area.	संग्रह क्षेत्र में काम करने वाला उपलब्ध परिवहन भागीदार चुनें।	संकलन परिसरात सेवा देणारा उपलब्ध वाहतूक भागीदार निवडा.
Choose an offered pickup/drop-off mode.	उपलब्ध उठान या स्वयं पहुँचाने का विकल्प चुनें।	उपलब्ध माल उचलण्याचा किंवा स्वतः पोहोचवण्याचा पर्याय निवडा.
Choose pickup and/or drop-off.	उपलब्ध उठान या स्वयं पहुँचाने का विकल्प चुनें।	उपलब्ध माल उचलण्याचा किंवा स्वतः पोहोचवण्याचा पर्याय निवडा.
Choose areas and availability.	सेवा क्षेत्र और उपलब्धता चुनें।	सेवा परिसर आणि उपलब्धता निवडा.
Choose at most five evidence photos.	प्रमाण के लिए अधिकतम पाँच तस्वीरें चुनें।	पुराव्यासाठी जास्तीत जास्त पाच फोटो निवडा.
Choose estimate or final logistics charge.	अनुमानित या अंतिम ढुलाई शुल्क चुनें।	अंदाजित किंवा अंतिम वाहतूक शुल्क निवडा.
Choose kg or pieces.	किलो या नग की इकाई चुनें।	किलो किंवा नग हे एकक निवडा.
Choose the manual location source for this capture.	इस प्रमाण के लिए स्थान का स्रोत मैन्युअल चुनें।	या पुराव्यासाठी ठिकाणाचा स्रोत स्वहस्ते निवडा.
Choose the payment method.	भुगतान का तरीका चुनें।	देयकाची पद्धत निवडा.
Choose valid dates and area.	सही तारीखें और सेवा क्षेत्र चुनें।	योग्य दिनांक आणि सेवा परिसर निवडा.
Choose valid dates.	सही तारीखें और सेवा क्षेत्र चुनें।	योग्य दिनांक आणि सेवा परिसर निवडा.
Choose validity within the next year.	अगले एक वर्ष के भीतर की वैधता चुनें।	पुढील एका वर्षातील वैधता निवडा.
Collector identification uses your own draft photo.	कलेक्टर की पहचान सुविधा केवल उसके अपने ड्राफ़्ट की तस्वीर पर चलती है।	संकलकाची ओळख सुविधा त्याच्या स्वतःच्या मसुद्यातील फोटोवरच चालते.
Complete recycler onboarding first.	पहले रिसाइकलर खाते की जानकारी पूरी करें।	आधी पुनर्चक्रणकर्त्याच्या खात्याची माहिती पूर्ण करा.
Confirm a category or mark it for review.	श्रेणी की पुष्टि करें या उसे समीक्षा के लिए रखें।	वर्गवारीची पुष्टी करा किंवा पुनरावलोकनासाठी ठेवा.
Confirm sending this photo to Gemini for identification.	पहचान के लिए तस्वीर Gemini को भेजने की सहमति दें।	ओळखीसाठी फोटो Gemini कडे पाठवण्याची संमती द्या.
Confirm sharing these lot photos with the selected recycler.	चुने हुए रिसाइकलर के साथ इस लॉट की तस्वीरें साझा करने की पुष्टि करें।	निवडलेल्या पुनर्चक्रणकर्त्यासोबत या लॉटचे फोटो शेअर करण्याची पुष्टी करा.
Demo storage is full. Contact Freedom Value support.	फ़ाइल भंडारण की सीमा पूरी हो गई है। और फ़ाइलें भेजने से पहले सहायता लें।	फाइल साठवण मर्यादा पूर्ण झाली आहे. आणखी फाइल पाठवण्यापूर्वी मदत घ्या.
Your document allowance is full.	फ़ाइल भंडारण की सीमा पूरी हो गई है। और फ़ाइलें भेजने से पहले सहायता लें।	फाइल साठवण मर्यादा पूर्ण झाली आहे. आणखी फाइल पाठवण्यापूर्वी मदत घ्या.
Your photo storage allowance is full. Contact support before uploading more.	फ़ाइल भंडारण की सीमा पूरी हो गई है। और फ़ाइलें भेजने से पहले सहायता लें।	फाइल साठवण मर्यादा पूर्ण झाली आहे. आणखी फाइल पाठवण्यापूर्वी मदत घ्या.
Document an accepted receipt and confirm missing goods returned before resolving the custody exception.	माल की सुपुर्दगी का विवाद सुलझाने से पहले स्वीकृत प्राप्ति और गायब माल की वापसी दर्ज करें।	मालाच्या ताब्याचा विवाद सोडवण्यापूर्वी मान्य प्राप्ती आणि गहाळ मालाचा परतावा नोंदवा.
Document is temporarily unavailable.	फ़ाइल अभी उपलब्ध नहीं है। कृपया कुछ समय बाद फिर कोशिश करें।	फाइल सध्या उपलब्ध नाही. कृपया काही वेळाने पुन्हा प्रयत्न करा.
Evidence temporarily unavailable.	फ़ाइल अभी उपलब्ध नहीं है। कृपया कुछ समय बाद फिर कोशिश करें।	फाइल सध्या उपलब्ध नाही. कृपया काही वेळाने पुन्हा प्रयत्न करा.
File is temporarily unavailable.	फ़ाइल अभी उपलब्ध नहीं है। कृपया कुछ समय बाद फिर कोशिश करें।	फाइल सध्या उपलब्ध नाही. कृपया काही वेळाने पुन्हा प्रयत्न करा.
Photo is unavailable. Please retry.	फ़ाइल अभी उपलब्ध नहीं है। कृपया कुछ समय बाद फिर कोशिश करें।	फाइल सध्या उपलब्ध नाही. कृपया काही वेळाने पुन्हा प्रयत्न करा.
Photo storage is temporarily unavailable.	फ़ाइल अभी उपलब्ध नहीं है। कृपया कुछ समय बाद फिर कोशिश करें।	फाइल सध्या उपलब्ध नाही. कृपया काही वेळाने पुन्हा प्रयत्न करा.
Photo storage unavailable.	फ़ाइल अभी उपलब्ध नहीं है। कृपया कुछ समय बाद फिर कोशिश करें।	फाइल सध्या उपलब्ध नाही. कृपया काही वेळाने पुन्हा प्रयत्न करा.
Photo unavailable.	फ़ाइल अभी उपलब्ध नहीं है। कृपया कुछ समय बाद फिर कोशिश करें।	फाइल सध्या उपलब्ध नाही. कृपया काही वेळाने पुन्हा प्रयत्न करा.
Private document storage is unavailable.	फ़ाइल अभी उपलब्ध नहीं है। कृपया कुछ समय बाद फिर कोशिश करें।	फाइल सध्या उपलब्ध नाही. कृपया काही वेळाने पुन्हा प्रयत्न करा.
Document reference is already used.	इस फ़ाइल का संदर्भ पहले से मौजूद है। नई फ़ाइल के लिए नया संदर्भ बनाएँ।	या फाइलचा संदर्भ आधीपासून आहे. नवीन फाइलसाठी नवीन संदर्भ तयार करा.
This file reference cannot be overwritten.	इस फ़ाइल का संदर्भ पहले से मौजूद है। नई फ़ाइल के लिए नया संदर्भ बनाएँ।	या फाइलचा संदर्भ आधीपासून आहे. नवीन फाइलसाठी नवीन संदर्भ तयार करा.
Document type does not match its contents.	फ़ाइल का प्रकार उसके भीतर की सामग्री से मेल नहीं खाता। सही फ़ाइल चुनें।	फाइलचा प्रकार तिच्यातील मजकुराशी जुळत नाही. योग्य फाइल निवडा.
The photo type does not match its contents.	फ़ाइल का प्रकार उसके भीतर की सामग्री से मेल नहीं खाता। सही फ़ाइल चुनें।	फाइलचा प्रकार तिच्यातील मजकुराशी जुळत नाही. योग्य फाइल निवडा.
Documents are immutable. Upload a new revision.	दस्तावेज़ बदला नहीं जा सकता। नया संशोधन अपलोड करें।	दस्तऐवज बदलता येत नाही. नवीन आवृत्ती अपलोड करा.
Duplicate material line.	एक सामग्री पंक्ति दो बार जोड़ी गई है।	एक मालाची ओळ दोनदा जोडली आहे.
Duplicate photo.	एक तस्वीर दो बार जोड़ी गई है।	एक फोटो दोनदा जोडला आहे.
Enter a cancellation reason.	रद्द करने का कारण लिखें।	रद्द करण्याचे कारण लिहा.
Enter a reason or clarification.	कारण या स्पष्टीकरण लिखें।	कारण किंवा स्पष्टीकरण लिहा.
Enter a title, positive rate and valid demand quantities.	शीर्षक, शून्य से अधिक दर और सही माँग मात्रा दर्ज करें।	शीर्षक, शून्यापेक्षा जास्त दर आणि योग्य मागणीचे प्रमाण भरा.
Enter a valid Indian mobile number.	सही भारतीय मोबाइल नंबर दर्ज करें।	योग्य भारतीय मोबाइल क्रमांक भरा.
Enter a valid date no later than today.	सही तारीख दर्ज करें; वह आज के बाद की न हो।	योग्य दिनांक भरा; तो आजनंतरचा नसावा.
Enter a valid quantity; pieces must be whole numbers.	सही मात्रा दर्ज करें। नग की संख्या पूर्णांक होनी चाहिए।	योग्य प्रमाण भरा. नगांची संख्या पूर्णांक असावी.
Enter one to twenty service areas.	एक से बीस सेवा क्षेत्र दर्ज करें। क्षेत्र खाली न छोड़ें।	एक ते वीस सेवा परिसर भरा. परिसर रिकामा ठेवू नका.
Service areas cannot be empty.	एक से बीस सेवा क्षेत्र दर्ज करें। क्षेत्र खाली न छोड़ें।	एक ते वीस सेवा परिसर भरा. परिसर रिकामा ठेवू नका.
Enter rupees with at most two decimal places.	रुपयों में अधिकतम दो दशमलव स्थानों के साथ राशि दर्ज करें।	रुपयांत जास्तीत जास्त दोन दशांश स्थानांसह रक्कम भरा.
Enter the actual quantity.	वास्तविक मात्रा दर्ज करें।	प्रत्यक्ष प्रमाण भरा.
Enter the logistics payee receipt or confirmation reference.	ढुलाई के प्राप्तकर्ता की पावती या पुष्टि का संदर्भ दर्ज करें।	वाहतूक देयकाच्या प्राप्तकर्त्याच्या पोच किंवा पुष्टीचा संदर्भ भरा.
Enter the verification code.	सत्यापन कोड दर्ज करें।	पडताळणी कोड भरा.
Enter your name, language and current profile version.	अपना नाम और भाषा भरें; प्रोफ़ाइल का वर्तमान संस्करण उपयोग करें।	नाव आणि भाषा भरा; प्रोफाइलची सध्याची आवृत्ती वापरा.
Enter your personal invitation code.	अपना व्यक्तिगत आमंत्रण कोड दर्ज करें।	तुमचा वैयक्तिक आमंत्रण कोड भरा.
Excess receipt needs a corrected inspection or separately reviewed stock and demand before acknowledgment.	अधिक प्राप्त मात्रा स्वीकारने से पहले निरीक्षण सही करें या अतिरिक्त स्टॉक और माँग की अलग समीक्षा करें।	जास्त मिळालेले प्रमाण मान्य करण्यापूर्वी तपासणी दुरुस्त करा किंवा अतिरिक्त साठा आणि मागणीचे स्वतंत्र पुनरावलोकन करा.
Explain the proposed price change.	इस कीमत या आवश्यकता में बदलाव का कारण बताएँ।	या किंमतीत किंवा गरजेत बदल करण्याचे कारण द्या.
Explain this requirement change.	इस कीमत या आवश्यकता में बदलाव का कारण बताएँ।	या किंमतीत किंवा गरजेत बदल करण्याचे कारण द्या.
Facility verification is required before accepting.	प्रकाशन या स्वीकृति से पहले केंद्र का सत्यापन ज़रूरी है। आवश्यकता को रुकी हुई स्थिति में सहेज सकते हैं।	प्रकाशन किंवा स्वीकृतीपूर्वी केंद्राची पडताळणी आवश्यक आहे. मागणी थांबवलेल्या स्थितीत जतन करता येते.
Facility verification is required before publishing. You can save a paused requirement.	प्रकाशन या स्वीकृति से पहले केंद्र का सत्यापन ज़रूरी है। आवश्यकता को रुकी हुई स्थिति में सहेज सकते हैं।	प्रकाशन किंवा स्वीकृतीपूर्वी केंद्राची पडताळणी आवश्यक आहे. मागणी थांबवलेल्या स्थितीत जतन करता येते.
Finance permission is required to upload documents.	यह कार्य केवल Freedom Value के वित्त-अधिकृत कर्मचारी कर सकते हैं।	हे काम फक्त Freedom Value चे वित्त-अधिकृत कर्मचारी करू शकतात.
Only Freedom Value finance staff can record settlement.	यह कार्य केवल Freedom Value के वित्त-अधिकृत कर्मचारी कर सकते हैं।	हे काम फक्त Freedom Value चे वित्त-अधिकृत कर्मचारी करू शकतात.
Handover evidence must be submitted by the collector or recycler.	सुपुर्दगी का प्रमाण संबंधित कलेक्टर या रिसाइकलर ही प्रस्तुत कर सकते हैं।	हस्तांतरणाचा पुरावा संबंधित संकलक किंवा पुनर्चक्रणकर्ताच देऊ शकतो.
Handover must be positive and within reserved quantity. Extra stock needs a separately reviewed request.	सुपुर्द मात्रा शून्य से अधिक और आरक्षित मात्रा के भीतर हो। अतिरिक्त माल के लिए अलग अनुरोध चाहिए।	हस्तांतरित प्रमाण शून्यापेक्षा जास्त आणि आरक्षित प्रमाणाच्या आत असावे. अतिरिक्त मालासाठी स्वतंत्र विनंती आवश्यक आहे.
Identification is already pending or the daily allowance is reached. Continue manually.	पहचान पहले से चल रही है या दैनिक सीमा पूरी है। श्रेणी स्वयं चुनकर आगे बढ़ सकते हैं।	ओळख प्रक्रिया चालू आहे किंवा दैनिक मर्यादा पूर्ण झाली आहे. वर्गवारी स्वतः निवडून पुढे जा.
Invoice amount must be positive.	इनवॉइस या भुगतान राशि शून्य से अधिक होनी चाहिए।	चलन किंवा देयकाची रक्कम शून्यापेक्षा जास्त असावी.
Payment amount must be positive.	इनवॉइस या भुगतान राशि शून्य से अधिक होनी चाहिए।	चलन किंवा देयकाची रक्कम शून्यापेक्षा जास्त असावी.
Invoice approval belongs to the order parties.	इनवॉइस स्वीकृत करने का अधिकार संबंधित ऑर्डर के पक्षों को है।	चलन मंजूर करण्याचा अधिकार संबंधित ऑर्डरच्या पक्षांना आहे.
Invoice must match the acknowledged final logistics charge.	इनवॉइस सहमत अंतिम ढुलाई शुल्क से मेल खाना चाहिए।	चलन मान्य अंतिम वाहतूक शुल्काशी जुळले पाहिजे.
Invoice or custody review is pending. To record an actual external transfer, explain the exception. This will not resolve the dispute.	इनवॉइस या माल की सुपुर्दगी की समीक्षा लंबित है। वास्तविक बाहरी भुगतान दर्ज करने के लिए अपवाद का कारण दें। इससे विवाद समाप्त नहीं होगा।	चलन किंवा मालाच्या ताब्याचे पुनरावलोकन प्रलंबित आहे. प्रत्यक्ष बाह्य देयक नोंदवण्यासाठी अपवादाचे कारण द्या. यामुळे विवाद मिटणार नाही.
Mobile sign-in is not available yet.	मोबाइल सत्यापन सेवा उपलब्ध नहीं है। बाद में कोशिश करें या व्यक्तिगत आमंत्रण का उपयोग करें।	मोबाइल पडताळणी सेवा उपलब्ध नाही. नंतर प्रयत्न करा किंवा वैयक्तिक आमंत्रण वापरा.
Mobile sign-in is not available yet. Please try again later.	मोबाइल सत्यापन सेवा उपलब्ध नहीं है। बाद में कोशिश करें या व्यक्तिगत आमंत्रण का उपयोग करें।	मोबाइल पडताळणी सेवा उपलब्ध नाही. नंतर प्रयत्न करा किंवा वैयक्तिक आमंत्रण वापरा.
The mobile verification service could not be reached. Please retry.	मोबाइल सत्यापन सेवा उपलब्ध नहीं है। बाद में कोशिश करें या व्यक्तिगत आमंत्रण का उपयोग करें।	मोबाइल पडताळणी सेवा उपलब्ध नाही. नंतर प्रयत्न करा किंवा वैयक्तिक आमंत्रण वापरा.
The mobile verification service is temporarily unavailable.	मोबाइल सत्यापन सेवा उपलब्ध नहीं है। बाद में कोशिश करें या व्यक्तिगत आमंत्रण का उपयोग करें।	मोबाइल पडताळणी सेवा उपलब्ध नाही. नंतर प्रयत्न करा किंवा वैयक्तिक आमंत्रण वापरा.
The mobile verification service returned an invalid response.	मोबाइल सत्यापन सेवा उपलब्ध नहीं है। बाद में कोशिश करें या व्यक्तिगत आमंत्रण का उपयोग करें।	मोबाइल पडताळणी सेवा उपलब्ध नाही. नंतर प्रयत्न करा किंवा वैयक्तिक आमंत्रण वापरा.
Verification could not be started.	मोबाइल सत्यापन सेवा उपलब्ध नहीं है। बाद में कोशिश करें या व्यक्तिगत आमंत्रण का उपयोग करें।	मोबाइल पडताळणी सेवा उपलब्ध नाही. नंतर प्रयत्न करा किंवा वैयक्तिक आमंत्रण वापरा.
Narrow the date or area filter to export at most 1,000 orders.	निर्यात के लिए तारीख या क्षेत्र का दायरा घटाकर अधिकतम 1,000 ऑर्डर चुनें।	निर्यातीसाठी दिनांक किंवा परिसराचा आवाका कमी करून जास्तीत जास्त 1,000 ऑर्डर निवडा.
Only operations staff can make this change.	यह बदलाव केवल संचालन कर्मचारी कर सकते हैं।	हा बदल फक्त संचालन कर्मचारी करू शकतात.
Only the addressed recycler can accept.	यह कार्य केवल अनुरोध प्राप्त करने वाला रिसाइकलर कर सकता है।	हे काम फक्त विनंती मिळालेला पुनर्चक्रणकर्ता करू शकतो.
Only the addressed recycler can confirm the detailed category.	यह कार्य केवल अनुरोध प्राप्त करने वाला रिसाइकलर कर सकता है।	हे काम फक्त विनंती मिळालेला पुनर्चक्रणकर्ता करू शकतो.
Only the collector can accept the received quantity.	प्राप्त मात्रा केवल संबंधित कलेक्टर स्वीकार कर सकता है।	मिळालेले प्रमाण फक्त संबंधित संकलक मान्य करू शकतो.
Only the collector can confirm material proceeds or a reversal.	सामग्री के पैसे मिलने या वापसी की पुष्टि केवल संबंधित कलेक्टर कर सकता है।	मालाचे पैसे मिळाल्याची किंवा उलट नोंदीची पुष्टी फक्त संबंधित संकलक करू शकतो.
Only the collector can confirm physical return.	सुपुर्दगी या वास्तविक वापसी संबंधित कलेक्टर ही दर्ज कर सकता है।	हस्तांतरण किंवा प्रत्यक्ष परतावा संबंधित संकलकच नोंदवू शकतो.
Only the collector can record handover.	सुपुर्दगी या वास्तविक वापसी संबंधित कलेक्टर ही दर्ज कर सकता है।	हस्तांतरण किंवा प्रत्यक्ष परतावा संबंधित संकलकच नोंदवू शकतो.
Only the receiving recycler can record inspection.	निरीक्षण केवल माल प्राप्त करने वाला रिसाइकलर दर्ज कर सकता है।	तपासणी फक्त माल मिळालेला पुनर्चक्रणकर्ता नोंदवू शकतो.
Only the recycler can acknowledge logistics charges.	आगे बढ़ने से पहले रिसाइकलर को वर्तमान ढुलाई शुल्क की पुष्टि करनी होगी।	पुढे जाण्यापूर्वी पुनर्चक्रणकर्त्याने सध्याच्या वाहतूक शुल्काची पुष्टी करणे आवश्यक आहे.
Recycler must acknowledge the current logistics charge before handover.	आगे बढ़ने से पहले रिसाइकलर को वर्तमान ढुलाई शुल्क की पुष्टि करनी होगी।	पुढे जाण्यापूर्वी पुनर्चक्रणकर्त्याने सध्याच्या वाहतूक शुल्काची पुष्टी करणे आवश्यक आहे.
Recycler must acknowledge the final logistics charge first.	आगे बढ़ने से पहले रिसाइकलर को वर्तमान ढुलाई शुल्क की पुष्टि करनी होगी।	पुढे जाण्यापूर्वी पुनर्चक्रणकर्त्याने सध्याच्या वाहतूक शुल्काची पुष्टी करणे आवश्यक आहे.
Operations must arrange the return first.	पहले संचालन टीम को माल की वापसी की व्यवस्था करनी होगी।	आधी संचालन पथकाने मालाच्या परताव्याची व्यवस्था करणे आवश्यक आहे.
Operations must schedule the handover first.	पहले संचालन टीम को सुपुर्दगी का समय तय करना होगा।	आधी संचालन पथकाने हस्तांतरणाची वेळ ठरवणे आवश्यक आहे.
Order changed or is cancelled. Refresh first.	रिकॉर्ड बदल गया है। जानकारी ताज़ा करके वर्तमान विवरण की समीक्षा करें, फिर कोशिश करें।	नोंद बदलली आहे. माहिती अद्ययावत करून सध्याच्या तपशीलांचे पुनरावलोकन करा आणि पुन्हा प्रयत्न करा.
Order changed or is no longer open. Refresh first.	रिकॉर्ड बदल गया है। जानकारी ताज़ा करके वर्तमान विवरण की समीक्षा करें, फिर कोशिश करें।	नोंद बदलली आहे. माहिती अद्ययावत करून सध्याच्या तपशीलांचे पुनरावलोकन करा आणि पुन्हा प्रयत्न करा.
Partner changed. Refresh first.	रिकॉर्ड बदल गया है। जानकारी ताज़ा करके वर्तमान विवरण की समीक्षा करें, फिर कोशिश करें।	नोंद बदलली आहे. माहिती अद्ययावत करून सध्याच्या तपशीलांचे पुनरावलोकन करा आणि पुन्हा प्रयत्न करा.
Refresh before making this change.	रिकॉर्ड बदल गया है। जानकारी ताज़ा करके वर्तमान विवरण की समीक्षा करें, फिर कोशिश करें।	नोंद बदलली आहे. माहिती अद्ययावत करून सध्याच्या तपशीलांचे पुनरावलोकन करा आणि पुन्हा प्रयत्न करा.
Refresh the category catalogue before saving.	रिकॉर्ड बदल गया है। जानकारी ताज़ा करके वर्तमान विवरण की समीक्षा करें, फिर कोशिश करें।	नोंद बदलली आहे. माहिती अद्ययावत करून सध्याच्या तपशीलांचे पुनरावलोकन करा आणि पुन्हा प्रयत्न करा.
Refresh the current logistics charge.	रिकॉर्ड बदल गया है। जानकारी ताज़ा करके वर्तमान विवरण की समीक्षा करें, फिर कोशिश करें।	नोंद बदलली आहे. माहिती अद्ययावत करून सध्याच्या तपशीलांचे पुनरावलोकन करा आणि पुन्हा प्रयत्न करा.
